20220101, 대구, 팥(적두), 258000, 
20220101, 부산, 우유, 2750, 
20220101, 대구, 우유, 2710, 
20220101, 대구, 우유, 2710, 
20220101, 인천, 우유, 2710, 
20220101, 광주, 우유, 2710, 
20220101, 광주, 우유, 2710, 
20220101, 대전, 우유, 2710, 
20220101, 대전, 우유, 2710, 
20220101, 울산, 우유, 2710, 
20220101, 세종, 우유, 2710, 
20220101, 경기, 우유, 2710, 
20220101, 경기의정부, 우유, 2710, 
20220101, 강원, 우유, 2710, 
20220101, 강원강릉, 우유, 2710, 
20220101, 청주, 우유, 2710, 
20220101, 전주, 우유, 2710, 
20220101, 전남순천, 우유, 2710, 
20220101, 경북포항, 우유, 2710, 
20220101, 경북안동, 우유, 2710, 
20220101, 경남창원, 우유, 2710, 
20220101, 제주, 우유, 2710, 
20220101, 서울서부, 고등어, 50600, 
20220101, 부산, 고등어, 53000, 
20220101, 대구, 고등어, 55600, 
20220101, 부산, 쌀, 49900, 
20220101, 부산, 쌀, 53900, 
20220101, 대구, 쌀, 57300, 
20220101, 대구, 쌀, 53900, 
20220101, 대구, 쌀, 49900, 
20220101, 인천, 쌀, 57600, 
20220101, 인천, 쌀, 54900, 
20220101, 광주, 쌀, 54300, 
20220101, 광주, 쌀, 49900, 
20220101, 광주, 쌀, 53900, 
20220101, 대전, 쌀, 58300, 
20220101, 대전, 쌀, 53900, 
20220101, 대전, 쌀, 54900, 
20220101, 울산, 쌀, 60000, 
20220101, 울산, 쌀, 49900, 
20220101, 세종, 쌀, 53900, 
20220101, 경기수원, 쌀, 56000, 
20220101, 경기, 쌀, 54500, 
20220101, 경기의정부, 쌀, 49900, 
20220101, 강원춘천, 쌀, 61500, 
20220101, 강원, 쌀, 54900, 
20220101, 강원강릉, 쌀, 62500, 
20220101, 강원강릉, 쌀, 49900, 
20220101, 충북청주, 쌀, 58300, 
20220101, 청주, 쌀, 54900, 
20220101, 전북전주, 쌀, 59300, 
20220101, 전주, 쌀, 53900, 
20220101, 전남순천, 쌀, 49900, 
20220101, 전남순천, 쌀, 59600, 
20220101, 경북포항, 쌀, 57500, 
20220101, 경북포항, 쌀, 54900, 
20220101, 경북안동, 쌀, 53900, 
20220101, 경남창원, 쌀, 55300, 
20220101, 경남창원, 쌀, 53900, 
20220101, 제주, 쌀, 60000, 
20220101, 제주, 쌀, 53900, 
20220101, 서울서부, 쌀, 49300, 
20220101, 부산, 쌀, 50000, 
20220101, 대구, 쌀, 52600, 
20220101, 전주, 감자, 250, 
20220101, 경북포항, 감자, 250, 
20220101, 경남창원, 감자, 250, 
20220101, 제주, 감자, 350, 
20220101, 서울, 배추, 3300, 
20220101, 부산, 배추, 4000, 
20220101, 부산, 배추, 4990, 
20220101, 대구, 배추, 4740, 
20220101, 인천, 배추, 5000, 
20220101, 인천, 배추, 3290, 
20220101, 광주, 배추, 3500, 
20220101, 대전, 배추, 4000, 
20220101, 대전, 배추, 3290, 
20220101, 울산, 배추, 4330, 
20220101, 강원, 배추, 3290, 
20220101, 충북청주, 배추, 4830, 
20220101, 청주, 배추, 3980, 
20220101, 전북전주, 배추, 3000, 
20220101, 전남순천, 배추, 3550, 
20220101, 경북포항, 배추, 4660, 
20220101, 경북포항, 배추, 3290, 
20220101, 경남창원, 배추, 4000, 
20220101, 제주, 배추, 7550, 
20220101, 서울, 배추, 4290, 
20220101, 부산, 배추, 3500, 
20220101, 부산, 배추, 4290, 
20220101, 대구, 배추, 4080, 
20220101, 대구, 배추, 3280, 
20220101, 대구, 배추, 4290, 
20220101, 인천, 배추, 4500, 
20220101, 광주, 배추, 4290, 
20220101, 광주, 배추, 2980, 
20220101, 대전, 배추, 3000, 
20220101, 대전, 배추, 2980, 
20220101, 울산, 배추, 3330, 
20220101, 울산, 배추, 4290, 
20220101, 세종, 배추, 2980, 
20220101, 경기의정부, 배추, 4290, 
20220101, 강원강릉, 배추, 4290, 
20220101, 인천, 호박, 1500, 
20220101, 광주, 호박, 1500, 
20220101, 경기의정부, 얼갈이배추, 4780, 
20220101, 강원, 얼갈이배추, 3490, 
20220101, 강원강릉, 얼갈이배추, 4780, 
20220101, 충북청주, 얼갈이배추, 2500, 
20220101, 청주, 얼갈이배추, 2320, 
20220101, 전주, 얼갈이배추, 2650, 
20220101, 전남순천, 얼갈이배추, 4780, 
20220101, 전남순천, 얼갈이배추, 2120, 
20220101, 경북포항, 얼갈이배추, 3740, 
20220101, 경북안동, 얼갈이배추, 2650, 
20220101, 경남창원, 얼갈이배추, 3060, 
20220101, 제주, 얼갈이배추, 2000, 
20220101, 제주, 얼갈이배추, 2600, 
20220101, 서울서부, 얼갈이배추, 7500, 
20220101, 부산, 얼갈이배추, 7000, 
20220101, 대구, 얼갈이배추, 8000, 
20220101, 대전, 얼갈이배추, 9330, 
20220101, 서울서부, 갓, 3000, 
20220101, 서울서부, 갓, 3000, 
20220101, 서울, 갓, 3860, 
20220101, 부산, 갓, 4000, 
20220101, 부산, 갓, 3320, 
20220101, 대구, 갓, 3350, 
20220101, 인천, 갓, 3000, 
20220101, 광주, 갓, 2500, 
20220101, 대전, 갓, 3660, 
20220101, 울산, 갓, 3000, 
20220101, 경기수원, 갓, 3500, 
20220101, 경기, 갓, 1510, 
20220101, 전남순천, 갓, 2500, 
20220101, 경북포항, 갓, 4120, 
20220101, 서울서부, 수박, 17000, 
20220101, 충북보은, 한우, 2882258, 
20220101, 전북정읍, 한우, 3255000, 
20220101, 전북남원, 한우, 3440000, 
20220101, 전북순창, 한우, 3700000, 
20220101, 전남순천, 한우, 2385000, 
20220101, 전남담양, 한우, 3060000, 
20220101, 전남고흥, 한우, 3007000, 
20220101, 전남화순, 한우, 2550000, 
20220101, 전남강진, 한우, 3952857, 
20220101, 전남무안, 한우, 4000000, 
20220101, 전남함평, 한우, 3350000, 
20220101, 전남영광, 한우, 3090000, 
20220101, 전남장성, 한우, 3470000, 
20220101, 경북포항, 한우, 3076667, 
20220101, 경북경주, 한우, 2200000, 
20220101, 경북김천, 한우, 2786000, 
20220101, 경북영주, 한우, 1765000, 
20220101, 경북영천, 한우, 2700000, 
20220101, 경북상주, 한우, 3030000, 
20220101, 경북예천, 한우, 2883000, 
20220101, 경남울산, 한우, 2660000, 
20220101, 경남함안, 한우, 2829857, 
20220101, 경남거창, 한우, 2892500, 
20220101, 경남합천, 한우, 3303896, 
20220101, 강원춘천, 한우, 3456000, 
20220101, 강원횡성, 한우, 3945000, 
20220101, 강원양양, 한우, 3454762, 
20220101, 강원삼척, 한우, 3380000, 
20220101, 충북제천, 한우, 3573600, 
20220101, 충북보은, 한우, 3733975, 
20220101, 전북정읍, 한우, 3810000, 
20220101, 전북남원, 한우, 3500000, 
20220101, 전북순창, 한우, 4160000, 
20220101, 전남순천, 한우, 3589000, 
20220101, 전남담양, 한우, 4150000, 
20220101, 경남창원, 쇠고기, 4980, 
20220101, 광주, 깻잎, 2410, 
20220101, 광주, 깻잎, 2200, 
20220101, 대전, 깻잎, 1930, 
20220101, 대전, 깻잎, 2480, 
20220101, 대전, 깻잎, 3560, 
20220101, 울산, 깻잎, 1860, 
20220101, 울산, 깻잎, 2410, 
20220101, 세종, 깻잎, 2480, 
20220101, 경기, 깻잎, 2470, 
20220101, 경기의정부, 깻잎, 2410, 
20220101, 강원, 깻잎, 3110, 
20220101, 강원강릉, 깻잎, 2500, 
20220101, 강원강릉, 깻잎, 2410, 
20220101, 청주, 깻잎, 3580, 
20220101, 전북전주, 깻잎, 1940, 
20220101, 전주, 깻잎, 2300, 
20220101, 전남순천, 깻잎, 2410, 
20220101, 전남순천, 깻잎, 1890, 
20220101, 경북포항, 깻잎, 1750, 
20220101, 경북포항, 깻잎, 3560, 
20220101, 경북안동, 깻잎, 2480, 
20220101, 경남창원, 깻잎, 1890, 
20220101, 경남창원, 깻잎, 2480, 
20220101, 제주, 깻잎, 1430, 
20220101, 제주, 깻잎, 4600, 
20220101, 서울서부, 깻잎, 31500, 
20220101, 부산, 깻잎, 30000, 
20220101, 대구, 깻잎, 30000, 
20220101, 대전, 깻잎, 32300, 
20220101, 서울서부, 피망, 79200, 
20220101, 부산, 피망, 68000, 
20220101, 대구, 피망, 70000, 
20220101, 대전, 피망, 73600, 
20220101, 서울서부, 피망, 960, 
20220101, 서울, 피망, 1750, 
20220101, 서울, 피망, 1390, 
20220101, 서울, 피망, 1190, 
20220101, 부산, 피망, 900, 
20220101, 강원강릉, 풋고추, 1060, 
20220101, 강원강릉, 풋고추, 1990, 
20220101, 충북청주, 풋고추, 1330, 
20220101, 청주, 풋고추, 1490, 
20220101, 전북전주, 풋고추, 1000, 
20220101, 전주, 풋고추, 1650, 
20220101, 전남순천, 풋고추, 1990, 
20220101, 전남순천, 풋고추, 900, 
20220101, 경북포항, 풋고추, 1000, 
20220101, 경북포항, 풋고추, 690, 
20220101, 경북안동, 풋고추, 1650, 
20220101, 경남창원, 풋고추, 1030, 
20220101, 경남창원, 풋고추, 1650, 
20220101, 제주, 풋고추, 730, 
20220101, 제주, 풋고추, 1650, 
20220101, 서울서부, 풋고추, 30000, 
20220101, 부산, 풋고추, 29000, 
20220101, 대구, 풋고추, 26000, 
20220101, 대전, 풋고추, 23000, 
20220101, 서울서부, 풋고추, 1000, 
20220101, 서울서부, 풋고추, 830, 
20220101, 부산, 풋고추, 950, 
20220101, 대구, 풋고추, 970, 
20220101, 인천, 풋고추, 910, 
20220101, 광주, 풋고추, 800, 
20220101, 대전, 풋고추, 1000, 
20220101, 울산, 풋고추, 800, 
20220101, 경기수원, 풋고추, 910, 
20220101, 강원춘천, 풋고추, 930, 
20220101, 강원강릉, 풋고추, 860, 
20220101, 충북청주, 풋고추, 1000, 
20220101, 서울서부, 풋고추, 65000, 
20220101, 부산, 풋고추, 57000, 
20220101, 대구, 풋고추, 59000, 
20220101, 대전, 풋고추, 79000, 
20220101, 서울서부, 풋고추, 1000, 
20220101, 서울서부, 풋고추, 830, 
20220101, 서울, 풋고추, 830, 
20220101, 부산, 파프리카, 19000, 
20220101, 대구, 파프리카, 19000, 
20220101, 대전, 파프리카, 19000, 
20220101, 서울서부, 파프리카, 1200, 
20220101, 서울서부, 파프리카, 1130, 
20220101, 부산, 파프리카, 1200, 
20220101, 대구, 파프리카, 1160, 
20220101, 인천, 파프리카, 1160, 
20220101, 광주, 파프리카, 1000, 
20220101, 대전, 파프리카, 1000, 
20220101, 울산, 파프리카, 1000, 
20220101, 경기수원, 파프리카, 1140, 
20220101, 충북청주, 파프리카, 1160, 
20220101, 전북전주, 파프리카, 1000, 
20220101, 전남순천, 파프리카, 1060, 
20220101, 경남창원, 파프리카, 1160, 
20220101, 서울서부, 멜론, 56200, 
20220101, 부산, 멜론, 33000, 
20220101, 대구, 멜론, 37000, 
20220101, 대전, 멜론, 36000, 
20220101, 서울서부, 멜론, 8000, 
20220101, 서울서부, 멜론, 9660, 
20220101, 서울, 멜론, 11900, 
20220101, 서울, 멜론, 19800, 
20220101, 서울, 멜론, 11900, 
20220101, 부산, 멜론, 12000, 
20220101, 부산, 멜론, 12900, 
20220101, 대구, 멜론, 13000, 
20220101, 대구, 멜론, 19800, 
20220101, 인천, 멜론, 11900, 
20220101, 광주, 멜론, 10000, 
20220101, 광주, 멜론, 12990, 
20220101, 광주, 멜론, 19800, 
20220101, 대전, 멜론, 11000, 
20220101, 대전, 멜론, 19800, 
20220101, 대전, 멜론, 10900, 
20220101, 울산, 멜론, 12990, 
20220101, 세종, 멜론, 19800, 
20220101, 대구, 들깨, 683000, 
20220101, 광주, 들깨, 660000, 
20220101, 대전, 들깨, 669000, 
20220101, 인천, 참다래, 7990, 
20220101, 광주, 참다래, 7000, 
20220101, 광주, 참다래, 8230, 
20220101, 광주, 참다래, 7250, 
20220101, 대전, 참다래, 7590, 
20220101, 대전, 참다래, 7250, 
20220101, 대전, 참다래, 7990, 
20220101, 울산, 참다래, 8230, 
20220101, 세종, 참다래, 7250, 
20220101, 경기의정부, 참다래, 8230, 
20220101, 강원, 참다래, 7990, 
20220101, 강원강릉, 참다래, 7640, 
20220101, 전주, 참다래, 7250, 
20220101, 전남순천, 참다래, 8230, 
20220101, 전남순천, 참다래, 5740, 
20220101, 경북포항, 참다래, 7990, 
20220101, 경북안동, 참다래, 7250, 
20220101, 경남창원, 참다래, 7250, 
20220101, 제주, 참다래, 6650, 
20220101, 부산, 참다래, 38000, 
20220101, 대구, 참다래, 35000, 
20220101, 대전, 참다래, 40000, 
20220101, 서울서부, 참다래, 5000, 
20220101, 부산, 참다래, 8090, 
20220101, 대구, 참다래, 5000, 
20220101, 대구, 참다래, 6360, 
20220101, 인천, 참다래, 5000, 
20220101, 경북포항, 참다래, 5000, 
20220101, 경남창원, 참다래, 5660, 
20220101, 서울서부, 파인애플, 24300, 
20220101, 부산, 파인애플, 27000, 
20220101, 대구, 파인애플, 27000, 
20220101, 대전, 파인애플, 27000, 
20220101, 서울서부, 파인애플, 6000, 
20220101, 서울서부, 파인애플, 6000, 
20220101, 서울, 파인애플, 6980, 
20220101, 부산, 파인애플, 6500, 
20220101, 대구, 파인애플, 6000, 
20220101, 대구, 파인애플, 5980, 
20220101, 강원춘천, 명태, 2100, 
20220101, 강원강릉, 명태, 2330, 
20220101, 강원강릉, 명태, 3490, 
20220101, 충북청주, 명태, 2500, 
20220101, 청주, 명태, 2800, 
20220101, 전북전주, 명태, 2500, 
20220101, 전남순천, 명태, 3490, 
20220101, 전남순천, 명태, 2500, 
20220101, 경남창원, 명태, 2500, 
20220101, 서울서부, 물오징어, 11300, 
20220101, 부산, 물오징어, 10500, 
20220101, 대구, 물오징어, 11200, 
20220101, 대전, 물오징어, 11800, 
20220101, 서울서부, 물오징어, 5500, 
20220101, 서울, 물오징어, 5900, 
20220101, 서울, 물오징어, 6590, 
20220101, 서울, 물오징어, 6880, 
20220101, 서울, 물오징어, 5950, 
20220101, 부산, 물오징어, 6590, 
20220101, 부산, 물오징어, 5900, 
20220101, 대구, 물오징어, 6880, 
20220101, 대구, 물오징어, 6590, 
20220101, 인천, 물오징어, 4000, 
20220101, 인천, 물오징어, 5800, 
20220101, 대전, 물오징어, 6880, 
20220101, 대전, 물오징어, 5900, 
20220101, 울산, 물오징어, 4000, 
20220101, 울산, 물오징어, 6590, 
20220101, 세종, 물오징어, 6880, 
20220101, 경기수원, 물오징어, 5000, 
20220101, 경기, 물오징어, 5900, 
20220101, 경기의정부, 물오징어, 6590, 
20220101, 강원춘천, 물오징어, 5250, 
20220101, 강원강릉, 물오징어, 5330, 
20220101, 강원강릉, 물오징어, 6590, 
20220101, 부산, 수박, 18000, 
20220101, 대구, 수박, 17000, 
20220101, 대전, 수박, 17100, 
20220101, 서울서부, 수박, 30000, 
20220101, 서울, 수박, 19900, 
20220101, 서울, 수박, 29800, 
20220101, 대구, 수박, 30000, 
20220101, 대전, 수박, 24500, 
20220101, 대전, 수박, 19900, 
20220101, 세종, 수박, 19900, 
20220101, 청주, 수박, 24800, 
20220101, 전주, 수박, 19900, 
20220101, 전남순천, 수박, 22500, 
20220101, 경북안동, 수박, 19900, 
20220101, 대전, 호박, 1500, 
20220101, 울산, 호박, 1500, 
20220101, 경기수원, 호박, 1500, 
20220101, 강원춘천, 호박, 1500, 
20220101, 강원강릉, 호박, 1500, 
20220101, 충북청주, 호박, 1330, 
20220101, 전남순천, 호박, 1430, 
20220101, 서울서부, 호박, 11500, 
20220101, 부산, 호박, 14000, 
20220101, 대구, 호박, 13000, 
20220101, 대전, 호박, 13000, 
20220101, 서울, 호박, 1790, 
20220101, 서울, 호박, 2490, 
20220101, 서울, 호박, 1780, 
20220101, 서울, 호박, 1790, 
20220101, 부산, 호박, 2490, 
20220101, 부산, 호박, 2490, 
20220101, 대구, 호박, 1300, 
20220101, 대구, 호박, 1780, 
20220101, 인천, 호박, 1790, 
20220101, 광주, 호박, 1700, 
20220101, 광주, 호박, 2490, 
20220101, 대전, 호박, 1780, 
20220101, 울산, 호박, 2490, 
20220101, 세종, 호박, 1780, 
20220101, 경기의정부, 호박, 2490, 
20220101, 강원, 호박, 1790, 
20220101, 전남순천, 호박, 2490, 
20220101, 전남순천, 호박, 1750, 
20220101, 경북포항, 호박, 1500, 
20220101, 경북포항, 호박, 1790, 
20220101, 경북안동, 호박, 1780, 
20220101, 경남창원, 호박, 1530, 
20220101, 제주, 호박, 2000, 
20220101, 제주, 호박, 1780, 
20220101, 서울서부, 호박, 8750, 
20220101, 부산, 호박, 10000, 
20220101, 광주, 쌀, 50000, 
20220101, 대전, 쌀, 49000, 
20220101, 서울서부, 찹쌀, 111000, 
20220101, 부산, 찹쌀, 117000, 
20220101, 대구, 찹쌀, 122000, 
20220101, 광주, 찹쌀, 115000, 
20220101, 대전, 찹쌀, 115000, 
20220101, 서울서부, 찹쌀, 3660, 
20220101, 서울서부, 찹쌀, 4600, 
20220101, 서울, 찹쌀, 3480, 
20220101, 서울, 찹쌀, 3480, 
20220101, 서울, 찹쌀, 6980, 
20220101, 서울, 찹쌀, 5800, 
20220101, 서울, 찹쌀, 3480, 
20220101, 부산, 찹쌀, 4000, 
20220101, 부산, 찹쌀, 3480, 
20220101, 부산, 찹쌀, 5900, 
20220101, 대구, 찹쌀, 3900, 
20220101, 대구, 찹쌀, 6980, 
20220101, 대구, 찹쌀, 3480, 
20220101, 인천, 찹쌀, 4660, 
20220101, 인천, 찹쌀, 3480, 
20220101, 광주, 찹쌀, 3500, 
20220101, 광주, 찹쌀, 3480, 
20220101, 광주, 찹쌀, 6980, 
20220101, 대전, 찹쌀, 4560, 
20220101, 대전, 찹쌀, 6980, 
20220101, 대전, 찹쌀, 3480, 
20220101, 울산, 찹쌀, 5000, 
20220101, 울산, 찹쌀, 3480, 
20220101, 세종, 찹쌀, 6980, 
20220101, 경기수원, 찹쌀, 4460, 
20220101, 경기, 찹쌀, 4500, 
20220101, 경기의정부, 찹쌀, 3480, 
20220101, 강원춘천, 찹쌀, 4170, 
20220101, 강원, 찹쌀, 6980, 
20220101, 강원강릉, 찹쌀, 3750, 
20220101, 강원강릉, 찹쌀, 3480, 
20220101, 충북청주, 찹쌀, 4160, 
20220101, 충북청주, 배추, 3830, 
20220101, 전주, 배추, 3280, 
20220101, 대전, 생강, 5660, 
20220101, 충북청주, 생강, 5000, 
20220101, 서울서부, 생강, 47000, 
20220101, 부산, 생강, 55000, 
20220101, 대구, 생강, 58000, 
20220101, 대전, 생강, 58300, 
20220101, 서울서부, 고춧가루, 34000, 
20220101, 서울서부, 고춧가루, 36600, 
20220101, 서울, 고춧가루, 29800, 
20220101, 서울, 고춧가루, 33600, 
20220101, 서울, 고춧가루, 27960, 
20220101, 서울, 고춧가루, 28800, 
20220101, 서울, 고춧가루, 29800, 
20220101, 부산, 고춧가루, 30000, 
20220101, 부산, 고춧가루, 33600, 
20220101, 부산, 고춧가루, 34900, 
20220101, 대구, 고춧가루, 25000, 
20220101, 대구, 고춧가루, 27960, 
20220101, 대구, 고춧가루, 33600, 
20220101, 인천, 고춧가루, 30300, 
20220101, 인천, 고춧가루, 29800, 
20220101, 광주, 고춧가루, 21000, 
20220101, 광주, 고춧가루, 33600, 
20220101, 광주, 고춧가루, 27960, 
20220101, 대전, 고춧가루, 30700, 
20220101, 대전, 고춧가루, 27960, 
20220101, 대전, 고춧가루, 29800, 
20220101, 울산, 고춧가루, 30000, 
20220101, 울산, 고춧가루, 33600, 
20220101, 세종, 고춧가루, 27960, 
20220101, 경기수원, 고춧가루, 32000, 
20220101, 경기, 고춧가루, 29000, 
20220101, 경기의정부, 고춧가루, 33600, 
20220101, 강원춘천, 고춧가루, 30000, 
20220101, 강원, 고춧가루, 29800, 
20220101, 강원강릉, 고춧가루, 30500, 
20220101, 강원강릉, 고춧가루, 33600, 
20220101, 충북청주, 고춧가루, 27300, 
20220101, 청주, 고춧가루, 29000, 
20220101, 경남창원, 호두, 1560, 
20220101, 경남창원, 호두, 1660, 
20220101, 부산, 피망, 2000, 
20220101, 대전, 배, 57300, 
20220101, 서울서부, 배, 32200, 
20220101, 서울서부, 배, 35000, 
20220101, 서울, 배, 35980, 
20220101, 서울, 배, 44500, 
20220101, 서울, 배, 36000, 
20220101, 부산, 배, 35000, 
20220101, 부산, 배, 35980, 
20220101, 부산, 배, 39000, 
20220101, 대구, 배, 38600, 
